x-coordinate,y_coordinate,Total counts,Total counts uncertainty,Mean background count
65,93,19573.892208094418,139.90672681502636,3411.6706052848713
208,133,11775.351577210298,108.51429204123436,3411.6706052848713
0,146,5109.505183320278,71.48080290064094,3411.6706052848713
0,79,6057.740051198496,77.83148496076954,3411.6706052848713
179,314,17700.07981255418,133.04164691010925,3411.6706052848713
93,14,20171.596811729072,142.0267468180873,3411.6706052848713
74,400,25123.595362515014,158.50424398897025,3411.6706052848713
199,336,33523.68554170968,183.0947447135217,3411.6706052848713
113,369,3686.1521568959215,60.71369002865764,3411.6706052848713
35,370,2023.2230520236044,44.98025180035795,3411.6706052848713
152,189,708753.5085929936,841.8749958236042,3415.1767323383924
116,48,7116.275271635761,84.35801841932847,3415.1767323383924
191,62,4274.87031243395,65.38249239998387,3415.1767323383924
50,284,6513.2148776054055,80.70449106217947,3415.1767323383924
64,348,8105.03369551435,90.02796063176345,3415.1767323383924
215,399,4945.279721388422,70.32268283696536,3415.1767323383924
157,9,1792.4049592017973,42.336803837817016,3415.1767323383924
52,311,1381.2886208937593,37.165691449154544,3415.1767323383924
128,244,2397.753974125911,48.966866084383135,3415.1767323383924
134,335,395601.7445527636,628.9687945778896,3419.333152202866
28,163,134431.38857812667,366.64886278035374,3419.333152202866
149,99,68509.70053806408,261.74357783537704,3419.333152202866
112,157,96405.74292259407,310.4927421415742,3419.333152202866
196,149,27126.691843801545,164.70182708094512,3419.333152202866
22,259,14735.014128176468,121.38786647839424,3419.333152202866
74,151,24139.693473975756,155.36953843651514,3419.333152202866
96,284,23517.361951947092,153.35371515534632,3419.333152202866
202,224,7984.346193596519,89.35516881298204,3419.333152202866
0,141,13887.689670236046,117.84604223407779,3419.333152202866
10,69,5920.678259016577,76.94594374635076,3419.333152202866
155,179,7988.014128176457,89.37569092419066,3419.333152202866
65,202,4458.0086942624275,66.76832103821712,3419.333152202866
118,135,5125.675542059564,71.59382335131686,3419.333152202866
101,339,5250.678259016573,72.46156401166465,3419.333152202866
86,76,4040.341846465292,63.563683392840694,3419.333152202866
82,345,4147.67554205956,64.40244981411468,3419.333152202866
70,213,3107.0076074796225,55.740538277627195,3419.333152202866
6,142,705.334782377071,26.558139663332426,3419.333152202866
159,249,70805.8047123071,266.0936014118098,3420.005906261908
168,187,42515.570684618084,206.19304227984534,3420.005906261908
174,219,39898.198590117885,199.74533433879722,3420.005906261908
105,13,16711.344404928248,129.27236520203476,3420.005906261908
150,355,18694.179029594834,136.72665807952316,3420.005906261908
102,152,13315.332592404431,115.39208201780758,3420.005906261908
180,30,8503.350311190148,92.21361239638185,3420.005906261908
226,352,3625.7578432617734,60.214266110796146,3420.005906261908
85,271,3595.7283119522335,59.964392033541316,3420.005906261908
220,223,3644.7283119522335,60.37158530262588,3420.005906261908
222,80,2724.7519369998654,52.19915647785762,3420.005906261908
35,380,3359.7164994284176,57.96306150841601,3420.005906261908
184,0,2008.7932808332212,44.81956359485466,3420.005906261908
78,173,1641.840530928485,40.51963142636523,3420.005906261908
67,354,3020.7105931665096,54.96099155916412,3420.005906261908
158,222,4645.527499047368,68.15810662751254,3420.005906261908
225,52,4559.539311571181,67.5243608749552,3420.005906261908
178,147,2365.7578432617734,48.639056767805165,3420.005906261908
67,366,1397.8464371903929,37.387784598587714,3420.005906261908
60,192,2249822.4976860667,1499.9408313950476,3420.1095295716045
20,310,24536.775389547012,156.64218904735407,3420.1095295716045
213,378,19320.680093830975,138.99884925362144,3420.1095295716045
231,378,7323.951747123523,85.58008966531598,3420.1095295716045
78,275,2372.056935422237,48.703767158426636,3420.1095295716045
180,285,1577.9331719950733,39.7232069701714,3420.1095295716045
84,314,1512.0427015666778,38.88499326946936,3420.1095295716045
232,59,1452.1522311382823,38.10711522981348,3420.1095295716045
8,282,1568.9331719950733,39.60976106965395,3420.1095295716045
107,193,745.5761155691412,27.305239709058426,3420.1095295716045
119,254,1191.0427015666778,34.511486516327835,3420.1095295716045
80,205,1049.699878996305,32.39907219344877,3420.1095295716045
155,351,1287726.110103683,1134.7802034331066,3419.3369671886335
190,385,394771.39746981306,628.3083617697707,3419.3369671886335
98,119,165060.8553355807,406.276821066106,3419.3369671886335
100,302,50119.62836540524,223.87413509694514,3419.3369671886335
230,332,21976.596642061715,148.24505604593267,3419.3369671886335
7,334,32845.650168537,181.23368938620933,3419.3369671886335
20,198,13809.95541238209,117.51576665444553,3419.3369671886335
26,125,10272.651149891164,101.3540879781924,3419.3369671886335
232,55,7567.379592097943,86.99068681242805,3419.3369671886335
99,82,5054.162542134221,71.0926335293202,3419.3369671886335
106,325,4655.499509322857,68.2312209279803,3419.3369671886335
207,310,2818.1843452660273,53.08657405847572,3419.3369671886335
19,171,2505.1843452660273,50.05181660305675,3419.3369671886335
4,91,2718.49950932286,52.13923195946465,3419.3369671886335
119,383,1704.901885906896,41.290457564755755,3419.3369671886335
178,184,2154.5322140205612,46.41693886956098,3419.3369671886335
128,273,1640.901885906896,40.50804717468982,3419.3369671886335
113,370,30777.223924050813,175.43438637864247,3416.931835443038
86,392,20626.223924050726,143.6183272568328,3416.931835443038
76,172,13166.997721518994,114.74753906519736,3416.931835443038
63,1,16108.952025316463,126.92104642381602,3416.931835443038
169,316,5158.340063291142,71.82158493998264,3416.931835443038
98,214,9630.56626582279,98.1354485689182,3416.931835443038
144,5,8340.997721518994,91.32906285251697,3416.931835443038
154,265,2385.9767721519,48.846461203979764,3416.931835443038
21,51,2857.862911392407,53.45898344892472,3416.931835443038
166,365,1778.840443037976,42.176301912780076,3416.931835443038
32,142,4843.316835443042,69.59394251975557,3416.931835443038
149,88,2494.862911392407,49.94860269709661,3416.931835443038
101,120,2745.2037341772175,52.394691851152416,3416.931835443038
15,250,1212.772278481014,34.824880164632496,3416.931835443038
141,298,767.886139240507,27.710758546826302,3416.931835443038
148,398,2479.1355696202554,49.79091854565705,3416.931835443038
26,63,1252.840443037976,35.39548619581282,3416.931835443038
112,377,34057.54615344052,184.54686709191387,3417.3003638281043
14,160,22466.65961508042,149.8888241833941,3417.3003638281043
182,46,15526.062525705256,124.60362163960266,3417.3003638281043
202,288,4881.582536250993,69.86832283840076,3417.3003638281043
227,350,6529.571621407864,80.80576477831185,3417.3003638281043
22,0,4157.179625626159,64.47619425513697,3417.3003638281043
209,103,3225.6850830477233,56.79511495760637,3417.3003638281043
70,351,12956.831964144494,113.82808073645315,3417.3003638281043
91,272,8033.062525705256,89.62735366898465,3417.3003638281043
43,394,4669.27125757976,68.33206610062189,3417.3003638281043
28,232,3948.776715001324,62.839292763376356,3417.3003638281043
211,208,2055.5898128130793,45.338612824093765,3417.3003638281043
45,147,4596.674168204594,67.79877704062658,3417.3003638281043
42,11,1686.8901766411836,41.07176860863412,3417.3003638281043
102,340,1696.5898128130793,41.189680902054576,3417.3003638281043
166,293,1465.190540469288,38.277807414601064,3417.3003638281043
75,361,862.4945425784354,29.36825739771489,3417.3003638281043
96,136,775.095270234644,27.840532865493863,3417.3003638281043
96,346,1372.8901766411836,37.052532661630345,3417.3003638281043
176,18,689.095270234644,26.250624187524455,3417.3003638281043
132,213,1529.8901766411836,39.11381056150351,3417.3003638281043
227,286,1005.6923596098095,31.71265298914314,3417.3003638281043
58,196,55464.842511047864,235.50975035239594,3414.1276090831425
104,371,14886.963000854368,122.01214284182689,3414.1276090831425
219,340,14494.369073861264,120.39256236936426,3414.1276090831425
111,93,11227.707782688078,105.96087854811358,3414.1276090831425
60,157,6870.918882431743,82.89100604065403,3414.1276090831425
229,342,1248.9582546697202,35.34060348479805,3414.1276090831425
156,10,3186.981500427163,56.45335685702989,3414.1276090831425
159,250,5994.856264436324,77.42645713473091,3414.1276090831425
54,270,1707.4269456720103,41.3210230472578,3414.1276090831425
209,216,1445.6821638382953,38.02212729238457,3414.1276090831425
134,182,1453.5545547551528,38.12551055074742,3414.1276090831425
235,238,754.4686910022901,27.46759346943758,3414.1276090831425
35,78,1668.2993365888678,40.84482019288208,3414.1276090831425
202,266,903.3410819191477,30.055633114595135,3414.1276090831425
184,196,1300.6821638382953,36.064971424337706,3414.1276090831425
228,345,299.1067364180026,17.294702553614577,3414.1276090831425
203,7,2117.8747640091606,46.02037335799396,3414.1276090831425
147,116,1266.6821638382953,35.59047855590446,3414.1276090831425
173,258,727357.5235001632,852.852580168556,3415.4365607659784
172,350,374196.7154313985,611.7162049769472,3415.4365607659784
204,259,139816.504286792,373.92045181668254,3415.4365607659784
91,247,26660.221230549658,163.27957995582196,3415.4365607659784
132,94,29695.363136762047,172.3234259662976,3415.4365607659784
236,400,1139.7612708082597,33.760350572946656,3415.4365607659784
33,156,6769.045083233039,82.27420667033526,3415.4365607659784
189,288,6655.6085224670605,81.581912961557,3415.4365607659784
62,344,9087.075138721731,95.32615138943632,3415.4365607659784
55,88,6018.060110977385,77.57615684588522,3415.4365607659784
111,180,7366.948260253688,85.83092834318926,3415.4365607659784
12,80,5448.948260253688,73.81699167707723,3415.4365607659784
32,129,3538.9182047649956,59.488807390676406,3415.4365607659784
104,11,3213.9182047649956,56.69142972941321,3415.4365607659784
110,209,2376.3397377866277,48.747715205808646,3415.4365607659784
204,26,3641.4816439990173,60.34469027179622,3415.4365607659784
236,23,1467.9591023824978,38.31395440805475,3415.4365607659784
43,219,2856.9182047649956,53.450146910602555,3415.4365607659784
233,164,2932.4816439990173,54.15239278184314,3415.4365607659784
65,246,1455.6494200845627,38.15297393499703,3415.4365607659784
176,177,727.7612708082597,26.977050817468164,3415.4365607659784
59,252,192295.93833329916,438.51560785597945,3422.6827354498478
81,364,73951.54932272944,271.94034147718764,3422.6827354498478
94,257,116443.10649201447,341.2376100197844,3422.6827354498478
2,400,7203.738788355642,84.87484190474609,3422.6827354498478
205,187,14955.381164012202,122.29219584263014,3422.6827354498478
4,23,19948.899100516723,141.2405717225639,3422.6827354498478
140,172,12044.3811640122,109.74689591971246,3422.6827354498478
161,22,12882.698428562353,113.50197543903082,3422.6827354498478
197,132,6752.228698407314,82.1719459329479,3422.6827354498478
10,170,5572.594169307007,74.64981024294039,3422.6827354498478
123,307,5703.911433857162,75.52424401380766,3422.6827354498478
72,1,29516.6334020881,171.80405525507277,3422.6827354498478
226,138,25539.316137537975,159.8102504144774,3422.6827354498478
183,99,6725.622195759906,82.00989084104371,3422.6827354498478
154,143,4662.228698407311,68.28051477842936,3422.6827354498478
29,261,3314.0078465562415,57.56742000955264,3422.6827354498478
224,358,2519.8834074042625,50.19844028856138,3422.6827354498478
19,299,2867.0078465562415,53.54444739238833,3422.6827354498478
106,343,3468.5941693070026,58.8947720031838,3422.6827354498478
2,159,3587.4495502583727,59.89532160576795,3422.6827354498478
55,94,3189.911433857155,56.47930093279444,3422.6827354498478
233,269,3430.228698407307,58.568154302550006,3422.6827354498478
96,374,1931.8834074042625,43.9531956449615,3422.6827354498478
8,330,1417.6625555531969,37.65185992156559,3422.6827354498478
227,170,1305.6625555531969,36.133952946684325,3422.6827354498478
158,317,1602.248878303958,40.02810110789616,3422.6827354498478
102,80,113737.5759020816,337.2500198696534,3427.406464261114
234,379,71081.56414984388,266.61126035830495,3427.406464261114
222,306,25375.843289355267,159.29797013570283,3427.406464261114
189,37,12912.727716844165,113.6341837513878,3427.406464261114
56,65,13013.476002755255,114.07662338426421,3427.406464261114
205,331,5757.489715466538,75.87812409032354,3427.406464261114
121,49,8526.076394849782,92.33675538402778,3427.406464261114
141,50,3996.4897154665377,63.21779587637122,3427.406464261114
53,43,9434.663074233027,97.13219380943183,3427.406464261114
122,18,4378.302643988765,66.1687437087086,3427.406464261114
144,371,2736.2125364277,52.30881891639019,3427.406464261114
16,139,2468.2125364277,49.68110844604516,3427.406464261114
160,342,1810.4319292110413,42.54917072295348,3427.406464261114
174,33,3177.3026439887653,56.36756730593192,3427.406464261114
236,398,667.1224288666344,25.82871326385878,3427.406464261114
63,362,939.5288931277482,30.651735564691084,3427.406464261114
163,193,12414.273050915263,111.41935671558718,3415.237049988414
18,357,14302.687451285996,119.59384370144642,3415.237049988414
217,347,4349.858650544535,65.95345821520304,3415.237049988414
13,358,314.0518000463435,17.721506709259895,3415.237049988414
111,318,3431.09570053295,58.575555486337045,3415.237049988414
204,208,5368.51010090369,73.27011738016863,3415.237049988414
236,210,1522.7849002548892,39.02287662711309,3415.237049988414
46,259,7512.346801204909,86.67379535479515,3415.237049988414
188,150,2115.3626003244044,45.99307122083069,3415.237049988414
115,245,444.3406500811011,21.079389224574346,3415.237049988414
24,297,1229.0219502433033,35.05740934871405,3415.237049988414
211,203,27597.258660508127,166.12422659115114,3417.573570818438
36,258,13563.333639153361,116.46172606978381,3417.573570818438
3,209,9070.26147616182,95.23792036873664,3417.573570818438
9,306,18808.727261223044,137.1449133625562,3417.573570818438
91,82,17172.153690404568,131.0425644224218,3417.573570818438
236,141,2547.7778797177966,50.47551762704169,3417.573570818438
174,180,3601.0421715334173,60.008684134326906,3417.573570818438
36,271,3186.483596444045,56.44894681430332,3417.573570818438
195,43,5492.687905343393,74.1126703428192,3417.573570818438
14,70,3374.2914676199725,58.08865179723121,3417.573570818438
96,255,1779.513587902176,42.18428128938759,3417.573570818438
199,297,2844.0421715334173,53.32956189144458,3417.573570818438
40,338,1614.0871587206138,40.17570358712606,3417.573570818438
81,232,1544.513587902176,39.30030009939079,3417.573570818438
27,150,1491.940017083738,38.62563937443286,3417.573570818438
90,369,694.1171501787449,26.34610313079991,3417.573570818438
138,193,1266.0871587206138,35.58211852490818,3417.573570818438
140,106,699.1171501787449,26.440823553337836,3417.573570818438
7,299,187.70571672624828,13.7005735911402,3417.573570818438
12,281,627.1171501787449,25.042307205582013,3417.573570818438
101,234,1880765.867762562,1371.4101748793328,3420.565334727141
110,37,554299.3644984422,744.5128370273021,3420.565334727141
25,261,30621.89579511037,174.99113061841268,3420.565334727141
104,65,29151.194393480495,170.73720857938522,3420.565334727141
103,9,9599.338556555882,97.97621423874206,3420.565334727141
60,171,6325.863933097236,79.53529991832077,3420.565334727141
175,109,6144.2985983700955,78.3855764689531,3420.565334727141
234,11,9005.903891283011,94.89944094294239,3420.565334727141
103,157,5436.863933097236,73.73509295509999,3420.565334727141
2,142,5076.863933097236,71.25211528858098,3420.565334727141
198,227,7238.338556555868,85.07842591724337,3420.565334727141
13,111,4270.429267824377,65.34852154275855,3420.565334727141
223,46,13415.89579511034,115.82700805559271,3420.565334727141
24,346,2579.1706276400546,50.78553561438586,3420.565334727141
48,188,6996.7705231044865,83.64670061098936,3420.565334727141
188,400,1636.5626360029,40.45445137439019,3420.565334727141
140,287,16071.740484866405,126.77436840649771,3418.002337974177
11,80,11739.740484866386,108.35008299427548,3418.002337974177
0,11,4393.843355730144,66.28607210968337,3418.002337974177
117,323,2457.9321987488684,49.57753723964986,3418.002337974177
201,368,6024.710091202058,77.61900599210259,3418.002337974177
166,153,1983.9321987488684,44.54135380462597,3418.002337974177
6,199,1614.9345367230453,40.18624810458231,3418.002337974177
61,127,2150.901805084568,46.377815872295756,3418.002337974177
227,190,2756.8854392653293,52.50605145376416,3418.002337974177
130,373,1731.9158329296297,41.616292878266194,3418.002337974177
122,334,1363.9392126713992,36.93154766146958,3418.002337974177
198,319,2526.890115213683,50.26818193662551,3418.002337974177
84,185,1748.9321987488684,41.82023671320941,3418.002337974177
73,273,1391.9368746972223,37.3086702349095,3418.002337974177
208,63,1333.9368746972223,36.523100562482675,3418.002337974177
42,209,1703.9345367230453,41.27874194695189,3418.002337974177
178,276,1371.9345367230453,37.039634673185496,3418.002337974177
142,40,1330.9392126713992,36.48203959034362,3418.002337974177
24,109,1389.9345367230453,37.28182582335588,3418.002337974177
56,193,672.9696063356996,25.94165774070153,3418.002337974177
157,108,1020.9392126713992,31.952139406797148,3418.002337974177
231,291,466.9742822840535,21.609587739798588,3418.002337974177
58,99,122524.64239396213,350.03520164972286,3418.1839587541194
25,232,229374.8955565017,478.9309924785633,3418.1839587541194
64,145,32960.415754225636,181.5500365029587,3418.1839587541194
201,308,10797.283299670424,103.90997690150077,3418.1839587541194
116,340,22904.590145636248,151.34262501237464,3418.1839587541194
17,214,7452.283299670429,86.32660829472238,3418.1839587541194
11,60,7940.467258424547,89.10929950585711,3418.1839587541194
173,188,4253.353938556387,65.21774251349387,3418.1839587541194
8,242,2480.641649835223,49.80604029467935,3418.1839587541194
98,262,1666.0331136387754,40.817068900629984,3418.1839587541194
121,70,1756.0331136387754,41.9050487845889,3418.1839587541194
100,234,754.7924949505668,27.473487127602983,3418.1839587541194
105,292,2735.537897310506,52.30236990147298,3418.1839587541194
3,87,1546.2170723928948,39.321966792022174,3418.1839587541194
50,346,718.6085361964474,26.806874793538455,3418.1839587541194
129,77,1056151.1146840348,1027.6921303016943,3419.5474600715775
38,24,214748.04935633976,463.40915976741303,3419.5474600715775
233,214,11860.443833128586,108.90566483488628,3419.5474600715775
95,398,9645.443833128586,98.21122050523853,3419.5474600715775
64,307,5344.1744564927085,73.10386074957128,3419.5474600715775
164,54,3378.743977351634,58.1269642881136,3419.5474600715775
121,343,2621.671117995831,51.202256961933145,3419.5474600715775
40,154,3511.816836707437,59.260584174537435,3419.5474600715775
178,15,2984.816836707437,54.63347725257323,3419.5474600715775
33,9,3551.342235991662,59.593139168797464,3419.5474600715775
31,219,4924.298114416966,70.1733433321868,3419.5474600715775
59,61,1891.671117995831,43.49334567489412,3419.5474600715775
166,291,984.883019069493,31.382845936426687,3419.5474600715775
66,70,970.883019069493,31.158995796872098,3419.5474600715775
47,38,1834.3863575663663,42.829736837463365,3419.5474600715775
69,206,1488.766038138986,38.58453107320324,3419.5474600715775
121,23,1523.2185780674085,39.028432944039764,3419.5474600715775
138,306,114883.54737421194,338.94475563756987,3415.4725572341417
37,73,45280.44301976223,212.79201822380986,3415.4725572341417
15,155,19844.62244509333,140.87094251510257,3415.4725572341417
132,150,15804.01870424444,125.71403543059319,3415.4725572341417
135,350,8211.140535736959,90.61534382066294,3415.4725572341417
121,88,13235.546147010298,115.0458436755118,3415.4725572341417
182,356,5343.448436375946,73.09889490529898,3415.4725572341417
214,46,8908.54614701029,94.38509494094016,3415.4725572341417
119,343,5981.448436375949,77.33982438805992,3415.4725572341417
15,357,1855.713511912315,43.077993359862006,3415.4725572341417
154,390,1994.7683974440315,44.662830154884176,3415.4725572341417
74,142,3507.7898099953386,59.22659715022752,3415.4725572341417
165,31,2044.7683974440315,45.219115398734104,3415.4725572341417
127,3,3573.536794888063,59.77906652740626,3415.4725572341417
75,394,3488.844695527055,59.06644305802623,3415.4725572341417
0,212,1466.7683974440315,38.298412466367736,3415.4725572341417
152,368,1698.2409546781732,41.20971917737578,3415.4725572341417
199,342,2141.29584020989,46.27413791968349,3415.4725572341417
217,309,1542.713511912315,39.27739186748931,3415.4725572341417
98,190,2310.625153400189,48.06896247476316,3415.4725572341417
110,252,1431.713511912315,37.83799032602438,3415.4725572341417
225,287,1408.713511912315,37.53283245256498,3415.4725572341417
228,136,609.3293131902992,24.684596678704295,3415.4725572341417
121,60,74542.01452090582,273.02383507837885,3414.8659045314143
217,278,47108.980224819425,217.0460325019083,3414.8659045314143
147,252,133802.5768557149,365.790345492763,3414.8659045314143
236,2,12228.375250772211,110.58198429568992,3414.8659045314143
159,195,29708.01452090578,172.36013031123463,3414.8659045314143
75,256,29409.24424418064,171.49123663960395,3414.8659045314143
197,389,25057.152787950254,158.2945128169333,3414.8659045314143
39,68,19167.712033882148,138.44750641987795,3414.8659045314143
147,221,5777.4365824921115,76.00945061301333,3414.8659045314143
83,8,11862.884597013008,108.9168701212673,3414.8659045314143
76,176,7308.593542018267,85.4903125624083,3414.8659045314143
115,32,4602.302487023526,67.84027186725835,3414.8659045314143
182,7,7407.7276374868525,86.06815693092801,3414.8659045314143
160,152,5065.582109989482,71.1729029195064,3414.8659045314143
64,252,4926.788969206753,70.19108895869014,3414.8659045314143
31,64,1237.2796229659562,35.17498575644283,3414.8659045314143
144,5,2366.7546731203984,48.64930290477345,3414.8659045314143
24,78,3606.302487023526,60.0524977584074,3414.8659045314143
208,311,2095.6205776518127,45.77794859593222,3414.8659045314143
66,393,2125.7546731203984,46.10590713911178,3414.8659045314143
214,17,1822.6205776518127,42.69216061119199,3414.8659045314143
217,143,1786.6205776518127,42.268434766996194,3414.8659045314143
112,114,1057.7432410916135,32.522964826282575,3414.8659045314143
106,247,1975.7546731203984,44.44946201159693,3414.8659045314143
164,254,3073.16839155494,55.43616501486137,3414.8659045314143
162,208,1528.486482183227,39.09586272463145,3414.8659045314143
206,164,1771.486482183227,42.08903042579179,3414.8659045314143
42,366,1752.6205776518127,41.864311503377344,3414.8659045314143
2,2,42292.41596683103,205.6511997699771,3415.9701732490007
171,230,41464.949632982985,203.62944196010307,3415.9701732490007
235,364,36085.875869946925,189.9628276004201,3415.9701732490007
10,397,18478.280942609927,135.93484079738323,3415.9701732490007
91,102,12667.415966830918,112.5496155783347,3415.9701732490007
222,112,10247.072155352904,101.22782302980195,3415.9701732490007
25,236,12962.34059611189,113.8522753225068,3415.9701732490007
8,174,4920.401857296962,70.14557617766755,3415.9701732490007
64,257,6448.4615107989575,80.30231323442032,3415.9701732490007
186,220,6724.35631332893,82.00217261346756,3415.9701732490007
44,228,7467.386140079927,86.41403902190851,3415.9701732490007
205,400,2651.1035897869738,51.48886860076626,3415.9701732490007
48,252,3881.431684047966,62.30113710076218,3415.9701732490007
19,70,4033.3720305459674,63.50883427166623,3415.9701732490007
124,278,1722.7754955259816,41.50633078851926,3415.9701732490007
44,285,3885.9983923169525,62.33777660710199,3415.9701732490007
214,307,1218.7754955259816,34.910965262020206,3415.9701732490007
162,377,1732.8351490279802,41.62733655938103,3415.9701732490007
151,389,1043.626361770985,32.30520641895026,3415.9701732490007
3,387,1033.7754955259816,32.15237931360573,3415.9701732490007
174,387,1270.7754955259816,35.64793816654733,3415.9701732490007
116,190,1420.8351490279802,37.69396701102154,3415.9701732490007
113,330,657.3280942609922,25.63841052524497,3415.9701732490007
182,297,16051.651469515855,126.69511225582404,3421.8418566310515
210,47,12717.49332614691,112.7718640714381,3421.8418566310515
115,304,33435.26597127561,182.85312677467564,3421.8418566310515
0,362,15594.763197108497,124.87899421883769,3421.8418566310515
129,286,9218.228179195325,96.01160439861071,3421.8418566310515
122,122,6791.590881709519,82.4111089702688,3421.8418566310515
19,264,17646.098379886495,132.83861780328223,3421.8418566310515
227,57,10311.288767001666,101.54451618379825,3421.8418566310515
236,50,2665.5861576995053,51.62931490635437,3421.8418566310515
149,369,4050.483878126887,63.64341189885161,3421.8418566310515
236,247,18492.47525443073,135.98704075915003,3421.8418566310515
65,388,4939.74902507847,70.2833481350915,3421.8418566310515
135,268,2139.2698709616084,46.252241793902364,3421.8418566310515
225,362,3075.6931612821445,55.45893220466965,3421.8418566310515
148,219,3429.274594971629,58.560008495317255,3421.8418566310515
155,296,3599.4327383405775,59.99527263327151,3421.8418566310515
72,355,7965.81906090484,89.25143730442015,3421.8418566310515
194,15,863.739577058433,29.389446695343434,3421.8418566310515
140,302,1774.11172759266,42.12020569266798,3421.8418566310515
117,224,2127.2698709616084,46.12233592264824,3421.8418566310515
111,117,3138.4327383405775,56.02171666720485,3421.8418566310515
166,217,1917.2698709616084,43.78664032512209,3421.8418566310515
232,330,22826.008710783048,151.08278760594487,3416.3749222251517
5,251,10110.756066438164,100.55225540204538,3416.3749222251517
43,11,16926.261355127855,130.1009660038228,3416.3749222251517
194,202,8131.381144213012,90.17417115900213,3416.3749222251517
193,76,4492.7535776430195,67.0280059202347,3416.3749222251517
0,339,1724.7517110466615,41.530130159279075,3416.3749222251517
236,154,3905.7535776430195,62.49602849496134,3416.3749222251517
131,239,7424.381144213012,86.16484865775028,3416.3749222251517
110,278,7680.007466385432,87.63565179985501,3416.3749222251517
111,42,4056.003733192716,63.68676262138558,3416.3749222251517
207,310,3719.378655417868,60.986708842319636,3416.3749222251517
37,155,1209.1260110730273,34.77248928496531,3416.3749222251517
36,71,3137.6281887687783,56.014535513282425,3416.3749222251517
191,10,1608.2520221460545,40.103017618953,3416.3749222251517
181,330,4282.380522014226,65.43990007643828,3416.3749222251517
7,0,740.8758555233308,27.21903480146441,3416.3749222251517
133,62,1003.1260110730273,31.672164609843566,3416.3749222251517
85,68,1796.8770999209028,42.38958716384134,3416.3749222251517
109,195,2425549.830412925,1557.4176801400854,3421.2832293358406
23,326,852907.9731601152,923.530169057901,3421.2832293358406
26,116,34396.01871954875,185.46163678655688,3421.2832293358406
68,277,13489.613727669042,116.14479638653228,3421.2832293358406
136,31,5239.688221215492,72.3856907214091,3421.2832293358406
2,244,3288.0695785964635,57.34169145217521,3421.2832293358406
19,168,4669.688221215492,68.33511704252427,3421.2832293358406
0,330,1398.3180186340724,37.39409069136556,3421.2832293358406
80,122,3565.387597230536,59.710866659516306,3421.2832293358406
230,389,2837.786349260623,53.27087712118717,3421.2832293358406
102,215,2699.2372852380577,51.954184482465486,3421.2832293358406
55,400,4295.439781177884,65.53960467669822,3421.2832293358406
0,153,4313.422386528768,65.67665023833636,3421.2832293358406
151,48,4131.121762543811,64.27380308137843,3421.2832293358406
103,349,2000.3528079323041,44.725303888652384,3421.2832293358406
159,4,1972.3528079323041,44.411178862222336,3421.2832293358406
102,400,879.601247969913,29.658072222750974,3421.2832293358406
38,279,1072.3180186340724,32.74626724733786,3421.2832293358406
27,98,966.3180186340724,31.08565615575892,3421.2832293358406
130,158,1577330.9850013137,1255.9183830971317,3422.4575784121016
94,251,407638.3804803049,638.4656454973164,3422.4575784121016
220,271,192848.7437184829,439.1454698826835,3422.4575784121016
149,121,57649.43858430872,240.10297495930516,3422.4575784121016
4,344,11760.851305444,108.44745873206989,3422.4575784121016
42,94,7034.036236219123,83.86916141359184,3422.4575784121016
114,258,14291.599649602638,119.54747864176241,3422.4575784121016
54,333,5513.493814631224,74.25290441882542,3422.4575784121016
74,23,7125.9361486197695,84.41526016437886,3422.4575784121016
113,309,6145.054354328684,78.3903970797998,3422.4575784121016
60,124,3176.239285103834,56.35813415207989,3422.4575784121016
146,320,3236.4938146312243,56.89019084720339,3422.4575784121016
127,34,5148.308883856074,71.75171694012677,3422.4575784121016
176,334,2056.187804461155,45.34520707264611,3422.4575784121016
8,172,1999.6453828732565,44.7173946342277,3422.4575784121016
50,251,1019.051480642679,31.922585744934246,3422.4575784121016
129,78,1771.102961285358,42.08447411202091,3422.4575784121016
188,0,726.9666374668823,26.962318844396197,3422.4575784121016
55,80,772.5090590547807,27.794047187388536,3422.4575784121016
29,310,838.5090590547807,28.957020893986673,3422.4575784121016
194,217,204130.82906300106,451.8083986193717,3423.342934073972
201,9,42038.931625199984,205.03397675799977,3423.342934073972
158,315,39475.24575705204,198.6837833268031,3423.342934073972
60,297,27346.33216371794,165.36726448640897,3423.342934073972
178,305,29271.8713281673,171.09024322902607,3423.342934073972
39,222,20889.044141498784,144.5304263520273,3423.342934073972
139,227,21339.983844465984,146.08211336253999,3423.342934073972
211,65,5816.1962303753635,76.2639903911103,3423.342934073972
87,75,9787.67779038089,98.93269323323251,3423.342934073972
129,275,9881.93162520009,99.40790524500599,3423.342934073972
227,81,8564.334856306905,92.54369160729922,3423.342934073972
234,342,2135.7407800027513,46.21407556148615,3423.342934073972
76,92,3974.052219265781,63.0400842263538,3423.342934073972
20,349,1927.3978459287791,43.902139423139495,3423.342934073972
27,69,1841.3978459287791,42.91151181127017,3423.342934073972
74,392,3777.9082081561983,61.464690743191724,3423.342934073972
195,151,732.8847911123339,27.07184498907184,3423.342934073972
31,159,1123.7983844465844,33.523102249740916,3423.342934073972
227,93,1477.0837140767235,38.43284681202687,3423.342934073972
26,284,1136.0837140767235,33.705840948962,3423.342934073972
210,114,1354.0837140767235,36.79787648868781,3423.342934073972
236,229,214477.8294483579,463.1175114896411,3419.543709931243
